start	end	text
2956980	2957180	obviamente.
2958000	2958480	Segundo,
2958640	2959040	que un problema
2959040	2960140	más de inspección,
2960360	2961340	del mundo de inspección,
2962040	2963340	es que los requisitos
2963340	2964080	para que algo
2964080	2964720	es defecto
2964720	2965820	y algo no es defecto,
2966120	2967200	y cuál es el defecto
2967200	2967400	A,
2967440	2967540	B,
2967580	2967700	C,
2967760	2967940	D,
2968240	2969100	y cuál es su criterio
2969100	2970500	para definir ese defecto,
2971060	2972340	o cuáles son las características
2972340	2973240	o los atributos
2973240	2974440	de esa imagen
2974440	2975280	para definirla
2975280	2976060	como defecto,
2976580	2977720	son muy ambiguos.
2978400	2978640	Entonces,
2979160	2979860	para una empresa
2979860	2980920	esto puede ser un crack,
2981120	2981840	para otra puede ser
2981840	2982900	un scratch,
2983400	2983920	y para otra
2983920	2985160	hasta dónde es scratch,
2985280	2986220	hasta dónde es scratch,
2986400	2987460	hasta dónde es dent,
2987700	2987960	no sé.
2987960	2988420	Entonces,
2988680	2989800	hay mucha ambigüedad
2989800	2991240	de un inspector A
2991240	2992240	a un inspector B,
2992780	2993560	que estén inspeccionando
2993560	2993980	lo mismo.
2994500	2995180	Imagínense una persona
2995180	2996660	mirando un crack,
2996780	2998100	una grieta en un iPhone,
2998540	2999320	esto para ti puede ser
2999320	2999680	una grieta
2999680	3000540	para el otro lado o no.
3000980	3001120	Entonces,
3001500	3002800	¿cómo estandarizar eso?
3003660	3003880	Entonces,
3004140	3005800	otro problema clásico
3005800	3006600	en computer vision,
3006740	3007380	en visión artificial,
3007920	3008740	la ambigüedad
3008740	3009640	del etiquetamiento.
3010580	3010720	¿Ok?
3011240	3012160	Y lo tercero
3012160	3012640	es que también,
3012720	3013380	es otro problema
3013380	3014200	de computer vision,
3014700	3016200	que en general
3016200	3016820	los algoritmos
3016820	3017520	de computer vision
3017520	3018560	funcionan re mal
3018560	3020860	en entornos reales.
3021560	3022560	Donde hay cambios
3022560	3023360	de luminosidad,
3023980	3024920	donde el que está
3024920	3025760	tomando la foto
3025760	3026480	se puede mover,
3026980	3027600	donde la cámara
3027600	3028400	cambia de posición,
3029060	3030440	donde de la tarde
3030440	3031180	a la noche
3031180	3032020	cambia totalmente
3032020	3033220	el color del objeto
3033220	3034380	que estás inspeccionando.
3035100	3036220	Hay un color shift,
3036600	3036860	que se llama
3036860	3037880	un cambio de color.
3038300	3039060	Imagínate detectar
3039060	3039760	un defecto
3039760	3041040	en un marco de aluminio.
3041940	3042840	Ese marco de aluminio
3042840	3044220	tiene un fondo rojo,
3044460	3045420	se ve rosadito,
3045420	3046600	si tiene un fondo blanco
3046600	3048200	se ve plateado,
3048720	3050140	si es a las 11 de la mañana
3050140	3052080	se ve con esta reflexión,
3052200	3053380	entonces tiene reflectividad.
3053880	3054780	Hay todo un problema
3054780	3055600	que la imagen,
3055700	3056200	¿no es cierto?,
3056200	3057280	cambia mucho
3057280	3058060	dependiendo
3058060	3059160	de su entorno.
3059900	3060480	Entonces es muy difícil
3060480	3061520	entrenar esos modelos.
3062300	3062440	¿Ok?
3062820	3064160	Esto tiene mucha aplicación
3064160	3065660	para detectar defectos
3065660	3066820	ya sea en concreto,
3067480	3069160	pero más que en concreto,
3070100	3071360	o en puentes,
3071460	3071900	en cosas así
3071900	3072660	que son opacas,
3073040	3074020	tienen mayor aplicación
3074020	3075660	en fuentes reflectivas,
3076100	3077220	como paneles solares,
3078000	3078960	línea eléctrica,
3079180	3080400	aisladores eléctricos,
3080540	3081080	antenas,
3081180	3082280	subestaciones eléctricas,
3083400	3084560	turbina aerogeneradora,
3084980	3085640	todo esto que tiene
3085640	3086600	mucha reflectividad,
3086740	3088080	es más bien como un espejo,
3088660	3089080	¿cierto?,
3089080	3090480	y que hay que detectar
3090480	3090900	defectos.
3090960	3092540	Imagínate detectar defectos
3092540	3093680	mediante un dron
3093680	3094960	para paneles solares,
3095540	3096420	para línea eléctrica,
3096640	3097740	para activos críticos
3097740	3098360	de energía,
3098860	3100000	o para otros activos,
3100400	3100740	por ejemplo,
3100800	3102180	detectar un explosivo
3102180	3102840	no detonado
3102840	3103940	en el medio del desierto.
3105000	3105180	Entonces,
3105600	3106400	tienes un algoritmo
3106400	3107240	de computer vision,
3107340	3107640	¿cierto?,
3107640	3108840	pero tienes un entorno
3108840	3110580	muy desafiante
3110580	3111820	para la imagen.
3112540	3112620	Ya,
3112660	3113780	los colores cambian,
3114140	3115440	la resolución cambia,
3115920	3116140	etc.
3116300	3116480	Entonces,
3116540	3117500	es muy difícil entrenarlo.
3118240	3118660	¿Entiendes?
3120260	3120620	Ya,
3120740	3121340	ahora voy a hacer
3121340	3126440	le voy a hacer
3126440	3127880	un pequeño
3127880	3131420	intro de IA,
3131520	3131920	a ver si todos
3131920	3132640	entendemos lo mismo
3132640	3132940	con IA,
3133000	3133640	porque me ha pasado
3133640	3134500	en otros magisteres
3134500	3134760	de IA,
3135020	3135600	de Data Science,
3135740	3137800	que como que
3137800	3139060	no tienen
3139060	3139580	la misma,
3140040	3141660	no tienen el mismo
3141660	3143380	conocimiento,
3143380	3143720	o
3143720	3146380	no entendemos
3147040	3147400	lo mismo
3147400	3147880	por IA
3147880	3148420	todos.
3149020	3149080	¿Ok?
3149540	3150540	Me pasa porque
3150540	3152840	hay entre
3152840	3153680	psicólogos,
3153820	3154200	doctores,
3154280	3154860	informáticos,
3155100	3155620	comerciales,
3155640	3156000	nos tenemos que
3156000	3156580	poner de acuerdo
3156580	3158600	de qué estamos
3158600	3158920	hablando.
3162360	3163000	Entonces,
3163640	3165580	la IA
3165580	3168920	es un área
3168920	3170760	de computer science,
3170860	3171040	o sea,
3171180	3171460	un área
3171460	3172120	de ciencia
3172120	3172780	de la computación,
3174280	3175840	un campo estudio,
3176020	3176500	mejor dicho,
3176500	3176640	que
3177880	3183360	de la ciencia
3183360	3184080	de computación,
3185600	3187260	ciencia de la
3187260	3187840	computación,
3190020	3193720	más otros
3193720	3194240	agregados,
3194340	3194520	obviamente,
3194940	3195580	neuroscience,
3196100	3196380	¿cierto?
3197880	3198600	Neuroscience
3198600	3199500	y todos
3199500	3199920	los demás,
3200480	3201060	engineering,
3201400	3201580	¿cierto?
3202200	3202740	Etcétera,
3202980	3204560	pero principalmente
3204560	3205020	la ciencia
3205020	3205560	de computación,
3206420	3206960	estudia
3206960	3207320	cómo,
3207460	3207660	¿cierto?
3207700	3208380	las máquinas,
3209380	3210920	las máquinas,
3211640	3212260	los computadores,
3212500	3212840	imitan
3212840	3216040	la inteligencia humana.
3216040	3220300	Esa es la definición,
3220440	3220840	por lo menos,
3221480	3222280	hay cuatro definiciones,
3222300	3223160	hay muchas definiciones,
3223260	3223560	pero es la definición
3223560	3224720	que yo utilizo,
3224860	3225020	¿ok?
3225200	3226380	Puede ser imitar
3226380	3228120	el racionamiento humano,
3228560	3229640	imitar la lógica humana,
3229740	3231240	eso es una cosa,
3232740	3233740	para que sepamos
3233740	3234220	dónde está
3234220	3234740	computer vision.
3234740	3235160	Entonces,
3235880	3236680	para poder imitar
3236680	3237780	la inteligencia humana,
3238440	3239020	hay al menos
3239020	3240680	seis habilidades
3240680	3241100	que hacemos
3241100	3241520	los humanos
3241520	3242440	que nos hace
3242440	3243640	inteligentes.
3244960	3245520	Mirar,
3245660	3245860	¿cierto?
3248060	3248620	Mirar,
3248980	3249380	y ahí está
3249380	3249820	la visión,
3249920	3250020	¿cierto?
3252820	3253380	Movernos,
3256980	3257560	todo eso se llama
3257560	3258100	robotics,
3259540	3260060	robótica,
3260060	3263860	razonar,
3266700	3267340	eso lo llaman
3267340	3268420	sistema de experto,
3273500	3274700	perdón por el ruido,
3276140	3276580	aprender,
3279160	3279640	eso se llama
3279640	3280060	en IA
3280060	3280920	machine learning,
3283320	3283560	y
3283560	3285820	hablar,
3287760	3288120	eso se llama
3288120	3288600	speech,
3288740	3288940	o sea,
3289060	3289380	Alexa,
3290060	3291700	y
3291700	3295540	escribir
3295540	3297840	lenguaje natural,
3299100	3299680	o
3299680	3301100	natural language processing.
3302360	3302600	Y es
3302600	3303720	justamente
3303720	3304840	estas seis
3304840	3305520	habilidades
3305520	3306360	que nos hace
3306360	3306920	humanos,
3307100	3307340	nos hace
3307340	3308000	inteligentes
3308000	3308560	a los humanos,
3309980	3310900	por un área
3310900	3311940	de la inteligencia artificial.
3313320	3313940	Esa es la forma
3313940	3314600	más fácil
3314600	3315580	para mi punto de vista
3315580	3316760	de entender esto.
3317900	3318420	Entonces,
3319080	3319760	cada área
3319760	3320540	como
3320540	3323740	visión computacional,
3324020	3325080	visión computer vision,
3325300	3325540	¿cierto?
3326320	3327200	Machine learning,
3328440	3329080	robotics,
3332080	3333100	sistema experto,
3334660	3336000	natural language processing,
3337120	3337440	y
3337440	3338740	speech,
3338980	3339300	¿cierto?
3339300	3341000	son
3341000	3343480	tecnologías
3343480	3344400	o áreas
3344400	3345040	de estudio
3345040	3346160	de la inteligencia artificial
3346160	3347980	como gran concepto.
3347980	3348300	¿Ok?
3349840	3350840	Por eso cuando
3350840	3353400	por eso cuando decimos,
3353480	3355400	es que la IA me hizo esto,
3355580	3356340	está mal dicho,
3356840	3356980	¿no?
3357520	3357960	¿Está bien eso?
3357960	3359740	La IA,
3360060	3360660	la IA,
3360740	3361260	la IA,
3361340	3361840	la IA,
3361840	3363200	la IA es un campo estudio.
3363600	3364160	Es como decir,
3364540	3365700	la psicología me dijo,
3366180	3367100	la arquitectura,
3367680	3367800	no,
3367880	3368820	la arquitectura está
3368820	3370620	en alta expectativa,
3370740	3371540	la arquitectura,
3372140	3372680	gigante.
3372680	3374940	Y dentro de
3374940	3376620	la inteligencia artificial,
3377020	3377560	esto como
3377560	3378740	campo estudio,
3380440	3382220	lo que pasó
3382220	3383500	fue
3383500	3384320	que
3384320	3386180	la más barata
3386180	3386820	por hacer
3386820	3388220	y la más importante
3388220	3389160	es machine learning.
3390520	3392040	Porque son algoritmos
3392040	3392940	para hacer aprender
3392940	3393500	las máquinas.
3394460	3394700	Entonces,
3394980	3396420	esta creció tanto,
3397740	3398560	creció tanto,
3399280	3400140	por así decirlo,
3400140	3401460	que impactó
3401460	3402440	muy fuertemente
3402440	3403480	en las otras áreas.
3405040	3405580	Y hoy día,
3405720	3406440	las otras áreas
3406440	3407300	son casi como
3407300	3408000	aplicaciones
3408000	3408720	de machine learning.
3409260	3409600	Por eso,
3410020	3410560	cuando yo empecé
3410560	3411300	a estudiar IA
3411300	3412020	en el 2019,
3412300	3413000	nadie hablaba
3413000	3414280	del concepto IA.
3414860	3415240	Se decía
3415240	3415860	machine learning.
3417260	3417940	IA era como
3417940	3418580	para el PowerPoint,
3418880	3419300	para el que estaba
3419300	3420180	vendiendo software.
3420840	3421780	Pero para el nivel
3421780	3422640	universitario,
3423200	3423800	machine learning,
3424200	3424580	algoritmos
3424580	3425200	de machine learning.
3426320	3426980	¿Qué pasó?
3427040	3427640	Que esto creció
3427640	3428000	tanto,
3428080	3428260	tanto,
3428320	3428520	tanto,
3428580	3428760	tanto,
3428840	3429920	que un área
3429920	3430780	de machine learning,
3431940	3432460	un área
3432460	3433740	de machine learning,
3434940	3435580	una área
3435580	3436120	era,
3436180	3437080	¿cierto?,
3437080	3437920	redes neuronales,
3439220	3439920	neural networks.
3441920	3443880	Y hasta el 2013
3443880	3446040	aproximadamente,
3446960	3447660	llegamos hasta
3447660	3449560	los convolutional neural networks,
3449900	3451280	que son redes neuronales
3451280	3452100	combinacionales,
3452100	3452520	¿cierto?,
3452520	3454660	y bien superficiales,
3454680	3455500	de dos o tres capas,
3455980	3456700	bien chiquititas.
3458640	3458840	O sea,
3458900	3459400	estamos hablando,
3459400	3460720	algo así.
3464580	3465560	Funciones matemáticas,
3465660	3466740	que a través de funciones
3466740	3467420	matemáticas,
3468180	3468900	que a través de funciones
3468900	3469600	de activación,
3471460	3472180	iban decidiendo,
3472220	3472580	¿cierto?,
3472580	3473660	la probabilidad
3473660	3474400	de los outputs.
3475260	3476200	En vez de decir
3476200	3477460	de que es un 7
3477460	3478020	o es un 9
3478020	3478520	o es un 2,
3479420	3480040	la probabilidad
3480040	3480680	que sea 7
3480680	3482080	es de un 92%,
3482080	3482900	sea 2
3482900	3483980	es de un 20%,
3483980	3484940	y sea todo el resto
3484940	3485740	es de 0,
3485800	3485920	0,
3485980	3486100	0,
3486180	3486320	0.
3486840	3487840	Este es el concepto
3487840	3488620	de las redes neuronales,
3489860	3490500	que era parte
3490500	3491320	del machine learning
3491320	3491820	tradicional.
3493060	3493920	Y el 2013,
3494580	3495380	debido a diferentes
3495380	3496600	cosas,
3497360	3498020	yo no le hice
3498020	3498700	una clase de IA,
3498760	3499600	pero les voy a hacer
3499600	3500300	este apartado
3500300	3500680	para que
3500680	3501840	entendamos todo lo mismo.
3502960	3503660	Para no meternos
3503660	3504160	de nuevo en IA,
3504220	3504900	porque se supone
3504900	3505540	que ustedes ya tienen
3505540	3506360	la introducción allá
3506360	3507460	y no quiero repetir.
3508540	3509800	Y el 2013 pasa
3509800	3511020	de que por diferentes
3511020	3511600	motivos
3511600	3515200	las redes neuronales
3515200	3517200	compiten
3517200	3517900	en un desafío
3517900	3518220	que se llama
3518220	3518980	ImageNet
3518980	3521660	para detectar
3521660	3522560	objetos
3522560	3523640	usando algoritmos
3523640	3524460	de Computer Vision.
3526560	3526840	Entonces,
3527040	3527640	ImageNet
3527640	3529480	por ahí
3529480	3530260	por el 2013,
3530520	3530760	¿cierto?
3532260	3533140	ImageNet
3533140	3539260	Etiqueta
3539260	3543920	Billones de imágenes
3543920	3546140	Billones de imágenes
3546140	3550400	¿Y qué pasó?
3550520	3551220	Que ocupando
3551220	3551980	redes neuronales
3551980	3554720	si esta es la precisión,
3554800	3555020	¿cierto?
3555320	3556220	Average Precision
3556220	3561140	con redes neuronales
3561140	3562340	superficiales
3562340	3562760	como esta,
3564060	3564960	la shallow,
3565540	3565720	bueno,
3565800	3566280	redes neuronales
3566280	3566900	clásicas,
3567840	3568980	tradicionales
3568980	3569640	o clásicas,
3570580	3570960	teníamos
3570960	3572320	por el PonteTú
3572320	3574020	una precisión
3574020	3575080	de un 80%.
3575080	3579660	Y a alguien,
3579800	3580000	¿cierto?
3580120	3580960	En esta competencia
3580960	3581600	se le ocurrió
3581600	3582900	que en vez de
3582900	3583680	dos capitas
3583680	3584600	de información
3584600	3585840	ponemos
3585840	3588420	60 capas
3588420	3588960	de información.
3590500	3590720	Entonces,
3590800	3591460	el 2013,
3592420	3592880	esto fue
3592880	3593780	hasta el 2013.
3595400	3595820	Pongámosle
3595820	3596500	el 2013,
3596900	3597400	para hacer la historia
3597400	3597980	más entretenida,
3598860	3599240	una persona
3599240	3600580	le pone 60 capas
3600580	3602140	y llega
3602140	3603520	a una precisión
3603520	3604600	de un 90%
3604600	3605580	en detección
3605580	3606020	de objetos
3606020	3606840	para ImageNet.
3607740	3608800	Y al siguiente año
3608800	3609680	llega otro paper,
3609780	3610100	2014,
3610520	3611080	y dice en vez
3611080	3611760	de los 60,
3612180	3613280	200 capas.
3614160	3614820	Y llega
3614820	3615620	a una precisión,
3615620	3615960	¿no es cierto?
3616160	3619240	De 98,
3619360	3619540	¿no es cierto?
3621240	3622520	Esta es la historia
3622520	3623060	corta,
3623120	3623280	¿ok?
3623960	3624640	Corta-larga.
3625140	3625620	Y esto
3625620	3626500	transformó
3626500	3626920	el mundo.
3629000	3629900	Porque esta
3629900	3631840	parte de Machine Learning
3631840	3632500	que se llamaba
3632500	3633840	redes neuronales,
3634080	3635020	esta pequeña parte,
3635140	3635660	había también
3635660	3636780	predicción,
3637040	3637940	regresiones,
3638500	3639060	clustering,
3639280	3639560	etc.
3639560	3641400	esta parte
3641400	3643120	se hizo gigante.
3643540	3643780	Entonces,
3644280	3645220	hoy día Machine Learning
3645220	3645800	es así
3645800	3647960	y adentro de Machine Learning
3647960	3648800	está Deep Learning
3648800	3649200	que es
3649200	3649740	even
3649740	3650760	más grande.
3651700	3651800	¿Ya?
3652500	3653560	Sorry por el Spanglish.
3653560	3655000	es el Deep Learning
3655000	3656520	por las redes neuronales,
3656940	3657220	¿no?
3659300	3659740	Capas,
3660440	3660960	capas,
3661660	3662120	Deep Learning
3662120	3662960	explota
3662960	3664260	por ahí
3664260	3664940	por el 2014.
3666900	3667900	Y en conjunto
3667900	3668300	con eso
3668300	3668900	explota
3668900	3670140	porque hay otro paper
3670140	3671200	por esa misma época
3671200	3671720	que dice
3671720	3672980	que el gasto
3672980	3673580	computacional
3673580	3674180	es mejor
3674180	3674940	hacerlo correr
3674940	3675420	por GPU
3675420	3676080	que por CPU,
3676940	3677220	¿no?
3677220	3678460	porque el problema
3678460	3679160	era computacional
3679160	3680500	y hay otro paper
3680500	3680940	por ahí
3680940	3682180	que demuestra
3682180	3683500	que también
3683500	3684560	no solamente
3684560	3685280	son las capas
3685280	3686180	sino es la forma
3686180	3686700	que yo,
3686820	3687040	¿cierto?
3687960	3688440	diseño
3688440	3689400	la red neuronal
3689400	3689940	y ahí vienen
3689940	3690820	las arquitecturas
3690820	3692380	de redes neuronales.
3693380	3693820	Arquitectura
3693820	3694520	de cierto tipo
3694520	3695380	computacional,
3696080	3696460	arquitectura
3696460	3697480	tipo transformer,
3697660	3698120	arquitectura
3698120	3699240	tipo etc.
3700260	3700440	¿Ya?
3700680	3701240	Eso lo van a ver
3701240	3701600	en el ramo
3701600	3702040	de Deep Learning
3702040	3702560	pero es para que
3702560	3703740	tengan un pequeño barniz
3703740	3704580	y para que
3704580	3705260	entendamos todo
3705260	3706000	sobre esto.
3706000	3706400	¿Ya?
3707220	3712360	¿Dudas,
3712440	3712680	preguntas,
3712780	3713140	consultas?
3719420	3720860	Esto es para mí
3720860	3721440	lo que decía
3721440	3721840	también
3721840	3722800	yo puedo estar equivocado
3722800	3723000	yo
3723000	3724820	para mí
3724820	3725840	esto es lo que yo veo
3725840	3726680	los últimos 6,
3726780	3727180	7 años.
3730740	3731080	Entonces
3731080	3732800	y tiene mucha aplicación
3732800	3733080	es esto
3733080	3733800	Computer Vision
3733800	3734680	para
3734680	3736120	paneles solares
3736120	3737580	ahí se me
3737580	3737760	cuando
3737760	3738640	sea el recreo
3738640	3739380	si se puede
3739380	3740080	porque no
3740080	3741680	no tengo reloj
3741680	3743020	para
3743020	3744420	activos críticos
3744420	3745640	¿a qué era el recreo?
3745720	3746020	¿a 7?
3746460	3746840	¿6 y media?
3748320	3748840	¿7?
3749200	3749340	¿ya?
3750840	3751360	Activos
3751360	3751980	¿y qué era ahí?
3752720	3753000	¿6?
3753860	3754680	6, 10, perfecto.
3756260	3757360	Activos críticos
3757360	3759740	ya les dije
3759740	3759760	ya les dije
3759760	3760500	paneles solares
3760500	3761820	todo objeto
3761820	3762680	de inspección
3762680	3763460	complejo
3763460	3764200	de inspeccionar
3764200	3765000	complejo
3765000	3765720	de sacar
3765720	3766180	imágenes
3766180	3767320	por lo mismo
3767320	3767720	que dijimos
3767720	3768000	antes
3768000	3768900	los tres
3768900	3769600	grandes problemas
3769600	3770260	Computer Vision
3770260	3771340	hay más
3771340	3771900	pero los tres
3771900	3772280	grandes
3772280	3773380	conjunto de datos
3773380	3773800	limpios
3773800	3774620	muy limitados
3774620	3775800	requisitos muy
3775800	3776440	ambiguos
3776440	3777300	y entorno
3777300	3778000	cambiado
3778000	3778460	¿ya?
3778880	3779180	¿por qué?
3779240	3779440	porque
3779440	3780820	los sistemas
3780820	3781760	de Machine Vision
3781760	3782600	Computer Vision
3782600	3783360	más una máquina
3783360	3784920	están pensados
3784920	3785660	en un entorno
3785660	3786320	de laboratorio
3786320	3787040	en un entorno
3787040	3787540	ideal
3787540	3788500	¿ok?
3789020	3790260	pero los algoritmos
3790260	3791460	deben ser robustos
3791460	3792040	deben ser
3792040	3792740	ubiquos
3792740	3793400	o sea deben
3793400	3794540	tener ubicuidad
3794540	3795900	deben ser capaces
3795900	3797540	de tener la generalización
3797540	3798460	de ponerse
3798460	3800320	en el desierto
3800320	3801180	o en Punta Arena
3801180	3802500	o en un robot
3802500	3803580	o en
3803580	3804320	con cierta
3804320	3804700	diferente
3804700	3805180	luminosidad
3805180	3805640	o si no
3805640	3806560	no eres capaz
3806560	3807320	de insertarlo
3807320	3808000	en la sociedad
3808000	3808820	no eres capaz
3808820	3809240	de insertarlo
3809240	3809760	en la industria
3809760	3811100	y por eso
3811100	3811600	es que solamente
3811600	3812760	un 5%
3812760	3813580	aproximadamente
3813580	3814420	de empresa
3814420	3815200	en el área
3815200	3815860	de inspección
3815860	3816220	y control
3816220	3816620	de calidad
3816620	3817340	insertan
3817340	3817700	modelos
3817700	3818460	de Machine Learning
3818460	3820020	para tareas
3820020	3820660	de Computer Vision
3820660	3821680	¿ok?
3822440	3823640	y después de eso
3823640	3824000	¿cierto?
3824900	3825260	viene
3825260	3826180	ya
3826180	3826920	ahora que tú
3826920	3827460	creaste
3827460	3828040	algoritmos
3828040	3828840	de Computer Vision
3828840	3830360	para entornos
3830360	3831020	desafiantes
3831020	3832480	para requisitos
3832480	3833200	ambiguos
3833200	3834040	y con poca data
3834040	3835520	son 3 problemas
3835520	3836260	que se pueden resolver
3836260	3837520	de diferentes formas
3837520	3839020	ahora quiero que lo pongáis
3839020	3839800	en un robot
3839800	3840220	móvil
3840220	3841820	que es incluso
3841820	3842300	más difícil
3842300	3842880	porque tenéis
3842880	3844240	problemas de resolución
3844240	3845740	angular resolution
3845740	3846140	o sea
3846140	3847260	el robot
3847260	3848480	se está moviendo
3848480	3848880	entonces
3848880	3849640	la resolución
3849640	3850360	va cambiando
3850360	3852500	las imágenes
3852500	3853240	pueden tener
3853240	3855080	pueden estar difusas
3855080	3855660	o blur
3855660	3856220	¿cierto?
3856700	3857380	las imágenes
3857380	3857820	pueden cambiar
3857820	3858220	de color
3858220	3859320	según el ángulo
3859320	3859780	que yo saque
3859780	3860200	de la foto
3860200	3861400	etcétera
3861400	3862000	entonces
3862000	3862620	es incluso
3862620	3863500	más difícil
3863500	3864460	insertar algoritmos
3864460	3865280	de Computer Vision
3865280	3867720	en robots móviles
3867720	3868200	pero
3868200	3868920	la mayoría
3868920	3869340	de las empresas
3869340	3870040	quieren eso
3870040	3870720	quieren insertarlo
3870720	3871140	en drones
3871140	3872120	quieren insertarlo
3872120	3873160	en perro robótico
3873160	3874060	este perro
3874060	3874400	por ejemplo
3874400	3875040	que yo ocupaba
3875040	3876100	que es de Boston Dynamics
3876100	3878060	se ocupa en Chile
3878060	3878680	para detectar
3878680	3880100	defecto en cañerías
3880100	3880800	en la minería
3880800	3881460	una empresa
3881460	3881720	que se llama
3881720	3882280	Godelius
3882280	3883640	que es una filial
3883640	3884720	de Siglo Cooper
3884720	3885600	¿ok?
3885800	3886060	entonces
3886060	3887920	pero le ha costado
3887920	3888880	mucho insertarse
3888880	3890340	porque los algoritmos
3890340	3891020	de Computer Vision
3891020	3892360	son delicados
3892360	3894180	y no tienen
3894180	3895020	la robustez
3895020	3896660	en entornos
3896660	3897180	complejos
3897180	3899800	dicho todo eso
3899800	3900460	ahora voy a pasar
3900460	3901180	a los proyectos
3901180	3901980	que estoy diciendo
3901980	3902320	hoy día
3902320	3902700	y que van a ser
3902700	3903020	los proyectos
3903020	3903440	que ustedes
3903440	3904940	pueden aportar
3904940	3906200	o que ustedes
3906200	3908120	postulen por sí mismos
3908120	3908380	y me dicen
3908380	3908800	no sé que
3908800	3909320	yo tengo
3909320	3910520	imágenes de rayos X
3910520	3911420	así que yo postulo
3911420	3912120	los proyectos
3912120	3912300	¿ya?
3912920	3913860	y son proyectos
3913860	3914380	todos
3914380	3916580	todos los que ustedes
3916580	3916960	van a tomar
3916960	3917520	de Computer Vision
3917520	3918020	y les voy a mostrar
3918020	3918560	un poco más
3918560	3919400	de otras cosas
3919400	3921060	la idea de este laboratorio
3921060	3921920	que estamos armando
3921920	3922600	en la UAI
3922600	3923120	es básicamente
3923120	3924020	hacer algoritmos
3924020	3925120	de percepción
3925120	3926400	o sea
3926400	3927780	algoritmos de Computer Vision
3927780	3929360	algoritmos de navegación
3929360	3930380	navegar
3930380	3931060	autónomamente
3931060	3932560	y algoritmos
3932560	3933400	entre comillas
3933400	3934220	cognición
3934220	3935780	ahí es para llamar
3935780	3936640	algo los modelos
3936640	3937160	de lenguaje
3937160	3938360	que no sabemos
3938360	3939080	dónde meterlo
3939080	3939260	ya
3939260	3940060	pongamos modelos de lenguaje
3940060	3940800	porque es lo que quiere
3940800	3941520	el mercado
3941520	3942700	meter modelos de lenguaje
3942700	3944360	a asistentes virtuales
3944360	3944600	¿cierto?
3945020	3945200	que
3945200	3947300	dentro de IA
3947300	3948460	es en el área
3948460	3949680	Natural Language Processing
3949680	3950480	¿cierto?
3950880	3951980	y ahí están
3951980	3953160	los modelos de lenguaje
3953160	3954100	y también dentro
3954100	3954640	de Machine Learning
3954640	3955740	está en el área de lógica
3955740	3956980	también
3956980	3958000	los asistentes virtuales
3958000	3958700	nacen del área
3958700	3959180	de lógica
3959180	3959720	de Machine Learning
3959720	3961400	bueno
3961400	3962020	nuestra edición
3962020	3962560	da lo mismo
3962560	3963420	nuestro propósito
3963420	3963880	da lo mismo
3963880	3965920	lo importante
3965920	3966300	es que
3966300	3967580	en este proyecto
3967580	3968860	bueno
3968860	3970740	igual lo voy a presentar
3970740	3971920	estos son
3971920	3972780	tres alumnos
3972780	3973260	que yo tengo
3973260	3973780	que son
3973780	3974740	ex alumnos
3974740	3975180	de algunos
3975180	3975660	de la UAI
3975660	3976320	otros de la Universidad
3976320	3976860	Andrés Bello
3976860	3978340	y que tienen
3978340	3979360	Machine Learning
3979360	3979940	y estamos haciendo
3979940	3980400	investigación
3980400	3981780	en
3981780	3983360	entre comillas
3983360	3983780	IA
3983780	3984800	Robotics
3984800	3985580	Computer Vision
3985580	3988000	y esas dos cosas
3988000	3989800	y acabamos de publicar
3989800	3990260	hoy día
3990260	3990860	fue aceptado
3990860	3991380	un paper
3991380	3992260	de un robot
3992260	3992660	BPO
3992660	3993440	que va a navegar
3993440	3993960	autonomamente
3993960	3994500	así que estoy
3994500	3995420	contento
3995420	3995860	por eso que lo hice
3995860	3996860	con Matías
3996860	3998480	que es el de Boleda Blanca
3998480	4000260	bueno
4000260	4001800	la metodología
4001800	4002760	entonces para el proyecto
4002760	4003640	va a ser básicamente
4003640	4004660	primero
4004660	4005640	no se ven
4005640	4006720	los vectores
4006720	4006980	pero
4006980	4008300	nosotros ya tenemos
4008300	4009580	repositorios de modelos
4009580	4012060	tenemos muchos modelos
4012060	4012360	¿cierto?
4012360	4014480	que hemos ido
4014480	4015500	entre comillas
4015500	4016240	coleccionando
4016240	4016820	guardando
4016820	4018100	dentro del doctorado
4018100	4020440	por proyectos
4020440	4021160	los últimos
4021160	4022400	cinco días
4022400	4022800	no sé
4022800	4023640	cinco años
4023640	4025860	tomamos data
4025860	4027980	de la empresa
4027980	4029260	o de otra parte
4029260	4030220	o data pública
4030220	4032860	data sets públicos
4032860	4033600	por ejemplo
4033600	4033980	Carlos
4033980	4036380	y establecemos
4036380	4036860	técnicas
4036860	4037440	recuerden
4037440	4038660	requerimientos técnicos
4038660	4039760	para tener tal tipo
4039760	4040400	de privacidad
4040400	4041480	queremos que haga
4041480	4042100	tal tarea
4042100	4042460	¿cierto?
4042740	4043340	igual que en la
4043340	4044800	que en un proyecto
4044800	4045360	empresarial
4045360	4046500	quiero que tenga
4046500	4048340	esta capacidad técnica
4048340	4048940	quiero que tenga
4048940	4049660	una privacidad
4049660	4050440	de tal tipo
4050440	4051640	una ciberseguridad
4051640	4052920	todo eso no lo vamos a ver
4052920	4053820	pero lo vamos a levantar
4053820	4054960	como si fuera un proyecto real
4054960	4056880	eso es lo típico
