start	end	text
2637220	2637620	Se hizo
2637620	2637900	Bueno
2637900	2639460	Yo puedo de alguna manera
2639460	2641600	Modelar el lenguaje natural
2641600	2642240	En este caso
2642240	2642840	El alemán
2642840	2643580	Porque él
2643580	2644240	Era alemán
2644240	2644900	Y trabajó
2644900	2645720	En el alemán
2645720	2647880	A través
2647880	2648480	De alguna
2648480	2649700	Lógica matemática
2649700	2650480	Y él demostró
2650480	2650820	Que sí
2650820	2651460	Vamos a verlo
2651460	2652140	Eso más adelante
2652140	2652700	Porque va a jugar
2652700	2653540	Un rol muy importante
2653540	2653920	En el resto
2653920	2654440	De este curso
2654440	2656000	La respuesta es
2656000	2657680	Hasta antes de Frege
2657680	2659120	Frege es el nombre
2659120	2660100	De este filósofo
2660100	2660620	Alemán
2660620	2661280	Y matemático
2661280	2664800	Que fue una contribución
2664800	2665360	Tremenda
2665360	2666080	A la ciencia
2666080	2666900	En ese momento
2666900	2667720	Él lo demostró
2667720	2668520	Demostró que
2668520	2670060	El lenguaje natural
2670060	2670580	Se puede
2670580	2672200	Utilizando la teoría
2672200	2672840	De conjuntos
2672840	2673420	Y lo vamos a ver
2673420	2673980	Más adelante
2673980	2675720	Utilizando la teoría
2675720	2676520	De conjuntos
2676520	2678300	Puede modelar
2678300	2679200	El lenguaje natural
2679200	2680180	¿Ok?
2680180	2682640	Fantástico
2682640	2683600	Y hasta el día
2683600	2683820	De hoy
2683820	2684620	Tiene reproducción
2684620	2685080	¿Ok?
2686480	2686920	Entonces
2686920	2687540	Podemos decir
2687540	2687940	Que sí
2687940	2688400	Si bien
2688400	2689260	Nosotros
2689260	2689600	No estamos
2689600	2690320	Muy conscientes
2690320	2690700	De eso
2690700	2691420	¿Ok?
2691580	2692000	Sin embargo
2692000	2692640	Matemáticamente
2692640	2693360	Lo puedo modelar
2693360	2693780	De esa manera
2693780	2694160	Ahora
2694160	2697460	Ese es el lenguaje
2697460	2698320	Que usamos nosotros
2698320	2701120	Y lo conocemos
2701120	2701580	O sea
2701580	2701840	Todos
2701840	2702960	Nacimos
2702960	2703660	Nacimos
2703660	2704360	En una cultura
2704360	2705420	Aprendimos un idioma
2705420	2706700	Si vivimos
2706700	2707360	En otros lugares
2707360	2708000	O viajamos
2708000	2708600	Y aprendimos
2708600	2709120	Otros idiomas
2709120	2709600	Podemos hablar
2709600	2710300	Más de un idioma
2710300	2712300	Y es el lenguaje
2712300	2712700	Que usamos
2712700	2713360	Para representar
2713360	2713880	Conocimiento
2713880	2714440	Efectivamente
2714440	2715220	Ahora la pregunta
2715220	2715460	Es
2715460	2717000	Tal como decía Paula
2717000	2717880	La respuesta
2717880	2718420	A esa pregunta
2718420	2718720	Es
2718720	2719500	Ese lenguaje
2719500	2720240	Que usamos todos
2720240	2720820	Para representar
2720820	2721300	Conocimiento
2721300	2722280	Es el lenguaje natural
2722280	2724120	¿Ok?
2725260	2725860	Y que
2725860	2726720	A todas luces
2726720	2727260	Pareciera que
2727260	2728340	No lo podemos formalizar
2728340	2729060	O no es formal
2729060	2729940	En términos
2729940	2730960	De lógica matemática
2730960	2732420	Y sin embargo
2732420	2733380	La respuesta
2733380	2733740	Es que sí
2733740	2734600	Lo puedo formalizar
2734600	2735200	¿Ok?
2735260	2735820	A pesar de que
2735820	2736480	Nosotros no estamos
2736480	2737300	Conscientes de eso
2737300	2738120	Pero en el fondo
2738120	2738940	Lo puedo
2738940	2740060	Implementar de esa manera
2740060	2741320	A través de lógica
2741320	2741800	Matemática
2741800	2742540	En un computador
2742540	2742920	Y ahora
2742920	2743480	Hay una pregunta
2743480	2744300	Que es más profunda
2744300	2747000	Nuestro quiz 12
2747000	2749220	¿Por qué?
2750480	2750740	O sea
2750740	2751680	Si todos manejamos
2751680	2752260	El lenguaje natural
2752280	2755160	El que nos correspondió
2755160	2755860	De acuerdo a
2755860	2756980	Donde vivimos
2756980	2757960	Y a nuestra cultura
2757960	2759280	Entonces
2759280	2760480	¿Por qué no usamos
2760480	2761440	Ese lenguaje
2761440	2762940	Como lenguaje
2762940	2763740	De representación
2763740	2764420	De conocimientos
2764420	2764940	En sistemas
2764940	2765760	De inteligencia artificial?
2765760	2767720	Me imagino
2767720	2767740	Me imagino
2767740	2768560	Que el contexto
2768560	2769360	Juega un rol
2769360	2769600	Ahí
2769600	2771500	En distintos idiomas
2771500	2772900	Tenemos distintos contextos
2772900	2774500	Que no sea universal
2774500	2776660	Porque es ambivo
2776660	2778240	Porque es ambivo
2778240	2778980	Y complejo
2778980	2780140	Porque es distinto
2780140	2781660	Porque no conversa
2781660	2782960	No te cuelges distinto
2782960	2785180	Tienen objetivos distintos
2785180	2788980	Tienen objetivos distintos
2788980	2789960	Yo diría que el objetivo
2789960	2790860	El lenguaje natural
2790860	2792980	Es representar el mundo
2792980	2796140	El objetivo es el mismo
2796140	2797460	No es distinto
2797460	2799500	Pero es muy ambicioso
2799500	2799860	O sea
2799860	2801060	Lo que nosotros somos capaces
2801060	2801540	De hacer
2801540	2802460	El lenguaje natural
2802460	2803220	Todos los días
2803220	2805100	Es una tarea extraordinaria
2805100	2807640	En términos de computación
2807640	2808400	O sea
2808400	2809680	Si nos ponemos
2809680	2810740	Al sombrero de un informático
2810740	2811320	Y analizamos
2811320	2812260	Lo que está pasando allí
2812260	2813520	Es tremendo
2813520	2815240	Y parece que nosotros
2815240	2816520	No lo hacemos sin esfuerzo
2816520	2818540	Y queremos replicar
2818540	2819380	Eso en una máquina
2819380	2820540	Y le queremos llamar
2820540	2820900	A eso
2820900	2822240	Un sistema de inteligencia artificial
2822240	2822900	Y nos damos cuenta
2822900	2824440	Que es altamente complejo
2824440	2825320	¿Ok?
2825840	2826500	Entonces la pregunta
2826500	2827040	Es por qué no
2827040	2827620	Ustedes me decían
2827620	2828880	Bueno, porque no es universal
2828880	2830220	Ok, entonces usemos el inglés
2830220	2830940	Porque se supone
2830940	2832100	Que todos aprendemos inglés
2832100	2833460	Ahora
2833460	2834320	A ver
2834320	2835040	Vamos a suponer
2835040	2835520	Que el inglés
2835520	2837220	Fuera una lengua franca
2837220	2838620	Una lengua franca universal
2838620	2839480	Entonces ya no tendríamos
2839480	2840080	Ese problema
2840080	2840840	Si todo el mundo
2840840	2841320	Habla inglés
2841320	2842920	Entonces usemos el inglés
2842920	2844140	Como lenguaje de representación
2844140	2846100	Profesor
2846100	2847580	Puede haber un tema
2847580	2848300	También asociado
2848300	2848780	Como con
2848780	2850220	Mencionaron ahí
2850220	2850640	Ambiguidad
2850640	2851140	Pero con
2851140	2852040	Como la eficiencia
2852040	2852460	O sea
2852460	2852880	Por lo mismo
2852880	2853620	Hemos tenido que
2853620	2855500	Usar el lenguaje matemático
2855500	2856240	Para hacer sumas
2856240	2857040	No estamos haciendo
2857040	2857760	Ecuaciones
2857760	2859160	Utilizando lenguaje natural
2859160	2860460	No, no estamos
2860460	2863160	Tú hablabas
2863160	2864240	Al principio hablaste
2864240	2864840	De ambigüedad
2864840	2866180	Sí
2866180	2867420	Ok
2867420	2868260	Bueno
2868260	2869000	Hay varias razones
2869000	2869260	O sea
2869260	2869660	Digamos
2869660	2870400	Si pudiésemos
2870400	2871540	Si pudiésemos usar
2871540	2872320	El lenguaje natural
2872320	2873300	Sería fantástico
2873300	2875500	Porque al final del día
2875500	2876020	Eso es el lenguaje
2876020	2876840	Que usamos nosotros
2876840	2878320	Para representar
2878320	2878720	Conocencia
2878720	2880520	Sería lo más obvio
2880520	2881160	Ok
2881160	2881720	O sea
2881720	2882500	Hay varias razones
2882500	2883140	Por las cuales
2883140	2885800	No podemos hacer esto
2885800	2888500	Vamos a enumerar
2888500	2888940	Algunas
2888940	2889240	Ok
2889240	2890880	Porque no es una sola
2890880	2891880	Son varias razones
2891880	2893300	Entonces vamos a ver
2893300	2894260	Qué se les ocurre a ustedes
2894260	2896160	Una primera razón
2896160	2898360	Ya sabe que tengamos
2898360	2899360	Capacidad cuántica
2899360	2899920	En el cerebro
2899920	2903360	Emanuel se adelantó
2903360	2904480	Se adelantó
2904480	2905580	A la tercera derivada
2905580	2906220	Emanuel
2906220	2907520	Demasiado avanzado
2907520	2908160	Su respuesta
2908160	2909040	Ok
2909040	2910220	Vamos por parte
2910220	2911360	Antes de llegar a eso
2911360	2911720	Ok
2911720	2913620	Ok Emanuel
2913620	2915120	Ok
2915120	2917320	Entonces primero
2917320	2918600	Es porque es muy ambiguo
2918600	2919420	Alguien dijo eso
2919420	2919800	Me parece
2919800	2920240	¿Quién fue?
2923320	2924080	¿Quién es?
2925200	2925500	Ok
2925500	2926160	Primero
2926160	2926920	Tengo un problema
2926920	2927880	Es súper ambiguo
2927880	2929880	Es muy ambiguo
2929880	2931740	Ok
2931740	2934400	Primera cosa
2934400	2935500	Segundo
2935500	2936680	¿Qué otro argumento
2936680	2937180	Podemos decir?
2937180	2938060	¿Por qué la ambigüedad
2938060	2938600	Es un problema?
2940460	2941500	Porque muchas veces
2941500	2942240	La palabra
2942240	2943500	Depende del contexto
2943500	2944480	En el cual se está
2944480	2945600	Utilizando
2945600	2947260	Y no solo la palabra
2947260	2948240	Una sentencia también
2948240	2949380	Una sentencia
2949380	2950080	Y también
2950080	2950900	Ahí aplica
2950900	2951760	Lo otro complejo
2951760	2952600	Del lenguaje natural
2952600	2953300	Es el tema
2953300	2955600	Como de la emoción
2955600	2956900	O de la intencionalidad
2956900	2957440	Con que
2957440	2958960	Con que dices la palabra
2958960	2960220	No solo el texto
2960220	2962640	Y el lenguaje corporal
2962640	2962880	También
2962880	2964500	Exacto
2964500	2968680	Quizás con la interpretabilidad
2968680	2969240	De las cosas
2969240	2969920	Como nosotros
2969920	2970840	Podemos interpretar
2970840	2971300	Las cosas
2971300	2971900	Y eso como
2971900	2972940	Una inteligencia artificial
2972940	2973740	Tendría que ser
2973740	2974000	Como
2974000	2975580	Codificarla
2975580	2976500	Mediante reglas
2976500	2977200	Entonces ahí
2977200	2978060	Se dificulta
2978060	2981040	Ok
2981040	2982460	Entonces la ambigüedad
2982460	2983000	Es un problema
2983000	2983340	¿Cierto?
2984740	2985540	¿Y por qué
2985540	2986000	La ambigüedad
2986000	2986620	Es un problema?
2987880	2988580	Ustedes me hablaron
2988580	2989540	De la interpretabilidad
2989540	2990540	La interpretabilidad
2990540	2990940	A ver
2990940	2995520	¿Cuál es la diferencia
2995520	2997020	Entre un programa
2997020	2997580	Que uno escribe
2997580	2998580	En un computador
2998580	3000400	O sea
3000400	3001020	Un programa
3001020	3002120	Que uno escribe
3002120	3003020	En un lenguaje
3003020	3003880	De programación
3003880	3006200	Y el lenguaje natural
3006200	3006820	Cuando uno escribe
3006820	3007360	Una carta
3007360	3010280	El lenguaje
3010280	3010820	De programación
3010820	3011540	Utiliza reglas
3011540	3012340	Tiene lógica
3012340	3013160	Por dentro
3013160	3015200	De programación
3015200	3017260	La carta
3017260	3017600	Está
3017600	3019360	Está asociada
3019360	3019820	Quizás
3019820	3020160	A
3020160	3022160	A otras variables
3022160	3022680	Externas
3022680	3023440	Sentimientos
3023440	3023820	Cosas
3023820	3024440	Variables
3024440	3025340	Que podrían variar
3025340	3026320	Claro
3026320	3026820	Entonces
3026820	3027800	No es ambivo
3027800	3028480	Y
3028480	3030280	Y yo lo puedo
3030280	3030780	Interpretar
3030780	3031300	Directamente
3031300	3031800	En un computador
3031800	3032060	Lo puedo
3032060	3032520	Interpretar
3032520	3033040	O compilar
3033040	3034340	La diferencia
3034340	3035080	Entre interpretar
3035080	3035540	Y compilar
3035540	3035820	Es que
3035820	3036680	Cuando yo lo interpreto
3036680	3037800	No necesito compilarlo
3037800	3038820	Inmediatamente
3038820	3039940	Puedo ejecutarlo
3039940	3040660	En el computador
3040660	3042000	A través de un intérprete
3042000	3042660	En cambio
3042660	3044020	Lo más común
3044020	3045140	Es que lo tenga que compilar
3045140	3045400	O sea
3045400	3045800	Lo llevo
3045800	3046300	Del lenguaje
3046300	3047040	De alto nivel
3047040	3048460	Lo traduzco
3048460	3049140	A un lenguaje
3049140	3049820	De bajo nivel
3049820	3050420	Que es directamente
3050420	3050940	Interpretado
3050940	3051540	Lo por la mente
3051540	3051960	¿Ok?
3052340	3053220	Pero en cualquiera
3053220	3054140	De esas dos opciones
3054140	3056720	Ese programa
3056720	3057440	Ya viene
3057440	3059860	Desambiguado
3059860	3060020	O sea
3060020	3060460	No tiene
3060460	3062140	Ambigüedades
3062140	3062740	En el código
3062740	3063540	En cambio
3063540	3064360	El lenguaje natural
3064360	3065860	Por su naturaleza
3065860	3066700	Es altamente ambiguo
3066700	3067120	Ahora ustedes
3067120	3067140	Ahora ustedes
3067140	3067760	Ahora ustedes me pueden decir
3067760	3068020	Ok
3068020	3070400	Pero ¿Cuál es el problema
3070400	3072040	De la ambigüedad?
3073380	3074660	¿Será que la ambigüedad
3074660	3075400	No hace llegar
3075400	3077320	A resultados verdaderos
3077320	3077680	Y falsos
3077680	3078320	Al mismo tiempo?
3078440	3079260	Entonces eso no
3079260	3080860	No sé si es
3080860	3082180	Lo factible
3082180	3083660	Para las máquinas
3083660	3084540	Para programar
3084540	3084960	En una máquina
3084960	3086840	Ok, sí
3086840	3087220	Fíjense
3087220	3088380	Vamos a ir a una cuestión
3088380	3089320	Que es súper profunda
3089320	3091220	El lenguaje natural
3091220	3094500	Si es ambiguo
3094500	3095240	Entiendo que
3095240	3096600	Se puede malinterpretar
3096600	3097720	El resultado
3097720	3098960	Llevando a decisiones
3098960	3099720	Equívocas
3099720	3101280	Probablemente
3101280	3102340	Sí
3102340	3104540	Entendería que
3104540	3107220	Va a tener
3107220	3108100	Malinterpretaciones
3108100	3108340	Una
3108340	3109000	Porque va a depender
3109000	3109620	Del contexto
3109620	3111020	Puede haber
3111020	3112100	Sesgos
3112100	3112920	Que son inherentes
3112920	3113520	Probablemente
3113520	3115800	En esta ambigüedad
3115800	3117020	O sesgos
3117020	3117800	Propios
3117800	3120940	De pronto
3120940	3121660	Si es ambiguo
3121660	3122120	Finalmente
3122120	3123120	Eso juega
3123120	3123560	En contra
3123560	3124640	De poder generar
3124640	3125960	O representar
3125960	3126520	Conocimiento
3126520	3127320	Porque no habría
3127320	3127840	Un conocimiento
3127840	3128160	En sí
3128160	3128640	Sino que todo
3128640	3129420	Sería interpretable
3129420	3130480	Todo sería distinto
3130480	3131340	Entonces
3131340	3131620	A ver
3131620	3131920	¿Por qué
3131920	3132540	El lenguaje natural
3132540	3133140	Es ambiguo?
3136120	3136880	Porque depende
3136880	3137100	Que
3137100	3138560	Porque no hay certeza
3138560	3139620	O verdad absoluta
3139620	3139920	Como tal
3139920	3141140	Porque hay una interpretación
3141140	3141720	De por medio
3141720	3142800	Porque
3142800	3145140	El lenguaje natural
3145140	3145960	Es ambiguo
3145960	3147420	Y se desarrolló
3147420	3148040	De esa manera
3148040	3148580	A lo largo
3148580	3149260	De milenios
3149260	3150460	Porque el mundo
3150460	3151080	Allá afuera
3151080	3151940	Es
3151940	3153840	Indeterminado
3153840	3154140	O sea
3154140	3154460	Es
3154460	3155720	Hay muchas cosas
3155720	3156580	Que son también
3156580	3158780	Ambiguas
3158780	3159640	En el ambiente
3159640	3161500	En que uno se desarrolla
3161500	3162240	De alguna manera
3162240	3163000	El lenguaje natural
3163000	3163620	Lo que hace
3163620	3165060	Es
3165060	3167160	Representar
3167160	3167640	Esa ambigüedad
3167640	3168280	Que está allá afuera
3168280	3169120	Ese indeterminismo
3169120	3169840	Que está allá afuera
3169840	3170400	Esa
3170400	3170940	Esa
3170940	3172240	Incertidumbre
3172240	3172980	Que está allá afuera
3172980	3173460	¿Ok?
3174460	3175400	Que a nosotros
3175400	3176500	A la hora
3176500	3176980	De poder
3176980	3177900	Implementar
3177900	3178760	Un sistema
3178760	3179220	De inteligencia
3179220	3179280	Esa
3179280	3179560	Esa
3179560	3180800	Entonces
3180800	3181320	Miren lo que
3181320	3181940	Les voy a decir
3181940	3183440	El lenguaje natural
3183440	3183820	A peor
3183820	3184220	Y que sea
3184220	3184820	Ambiguo
3184820	3186700	No es problema
3186700	3188040	Hay que
3188040	3188740	Desambiguarlo
3188740	3189160	Entonces
3189160	3191760	Si el lenguaje
3191760	3192860	Natural
3192860	3193280	Lo
3193280	3194020	Lo
3194020	3194940	Desambiguo
3194940	3196680	¿Ok?
3197380	3197940	Entonces
3197940	3198340	Se acabó
3198340	3198760	El problema
3198760	3200520	De hecho
3200520	3201300	Es lo que
3201300	3201680	Nosotros
3201680	3202220	Hacemos
3202220	3204920	Nosotros
3204920	3205460	Muchas veces
3205460	3206000	Tenemos dos
3206000	3206180	Tres
3206180	3206440	Cuatro
3206440	3207060	Interpretaciones
3207060	3207380	De algo
3207380	3207760	Y no sabemos
3207760	3208100	Cuál es
3208100	3208460	La
3208460	3209780	Correcta
3209780	3210960	¿Ok?
3211160	3211600	Y después
3211600	3211940	Quizás
3211940	3212520	Si la sabemos
3212520	3213080	Cuando tenemos
3213080	3213820	Más información
3213820	3215780	Entonces
3215780	3216700	En el interim
3216700	3217180	Necesitamos
3217180	3217420	Una
3217420	3218300	Representación
3218300	3218760	Que de alguna
3218760	3219060	Manera
3219060	3219580	Refleje
3219580	3220120	Esa ambigüedad
3220120	3220640	Al entorno
3220640	3221640	Esa
3221640	3222300	Incertidumbre
3222300	3223760	Entonces
3223760	3225380	A priori
3225380	3226500	Quienes me dicen
3226500	3227500	El lenguaje natural
3227500	3228400	Es ambiguo
3228400	3228640	Por eso
3228640	3229140	No sirve
3229140	3229660	Yo les digo
3229660	3229920	Bueno
3229920	3230760	Desambigualo
3230760	3233400	¿Ok?
3233480	3235100	¿Cómo se hace eso?
3235200	3236440	¿Cómo se desambigúa
3236440	3239140	Una información?
3240340	3241320	Muy buena pregunta
3241320	3241700	Lo
3241700	3242240	Primero
3242240	3243660	Lo que tienes que hacer
3243660	3245660	Que es lo que nosotros
3245660	3246820	Hacemos en el lenguaje natural
3246820	3247700	Si analizamos bien
3247700	3248280	Nuestro lenguaje
3248280	3249180	El castellano
3249180	3249820	O cualquier otro
3249820	3254220	Nosotros tenemos
3254220	3255540	Constructos
3255540	3256240	En el lenguaje
3256240	3256960	Que nos permiten
3256960	3257560	Representar
3257560	3257840	Esa
3257840	3258620	Esa ambigüedad
3258620	3260560	Primera cosa
3260560	3262320	¿Ok?
3263460	3264360	Y también
3264360	3265240	Somos capaces
3265240	3266380	De usar
3266380	3267180	Información
3267180	3268680	Del entorno
3268680	3269760	Para desambiguar
3269760	3271380	¿Ok?
3272120	3272680	Entonces
3272680	3273300	Cuando yo le digo
3273300	3274280	¿Cuál es el problema
3274280	3275800	De desambiguar?
3276100	3276660	Desambiguemos
3276660	3277100	Les digo
3277100	3277460	Bueno
3277460	3279160	Es que si hay un problema
3279160	3280600	Los recursos
3280600	3281840	Y es que
3281840	3282560	Ese proceso
3282560	3283620	De desambiguación
3283620	3284940	Tiene un costo
3284940	3287360	No es gratis
3287360	3289160	Tiene un costo
3289160	3289900	Computacional
3289900	3291900	¿Ok?
3292300	3293200	Que aparentemente
3293200	3294040	Nosotros lo hacemos
3294040	3295300	Asumimos ese costo
3295300	3296060	Sin darnos cuenta
3296060	3296740	Tenemos algo
3296740	3297700	En el cerebro
3297700	3299140	Un poco
3299140	3301020	Su compañero
3301020	3301340	Aquí
3301340	3304100	Que ahora no lo veo
3304100	3305060	En la lista
3305060	3306040	Lo mencionó
3306040	3306480	Lo mencionó
3306480	3310580	Que hace que nosotros
3310580	3311360	Hagamos ese proceso
3311360	3312340	De desambiguación
3312340	3313600	En forma
3313600	3314580	Constante
3314580	3316080	Asumimos ese costo
3316080	3316540	Y lo asumimos
3316540	3317760	Aparentemente
3317760	3318860	Sin esfuerzo
3318860	3320340	Pero hacer eso
3320340	3321560	En una máquina
3321560	3323420	Replicarlo en una máquina
3323420	3324080	Tiene un esfuerzo
3324080	3324740	Computacional
3324740	3325300	No menor
3325300	3326580	¿Ok?
3327940	3328700	Es ahí donde está
3328700	3329160	El problema
3329160	3330540	O sea
3330540	3331880	Nos faltan recursos
3331880	3333240	Computacionales
3333240	3333740	Para lidiar
3333740	3334600	Con toda esa
3334600	3335840	Complejidad computacional
3335840	3336920	Que se requiere
3336920	3337900	Para poder
3337900	3338540	Desambiguar
3338540	3339620	Nosotros sí lo tenemos
3339620	3343320	En nuestro cerebro
3343320	3343660	Pero
3343660	3345520	El computador
3345520	3346520	Un computador digital
3346520	3347220	Incluso uno
3347220	3348360	Altamente performante
3348360	3349740	No lo tiene
3349740	3351280	Entonces
3351280	3352060	Por esa razón
3352060	3354440	Tenemos un problema
3354440	3355340	No lo podemos hacer
3355340	3356360	Pero no es porque
3356360	3356880	A priori
3356880	3357860	No sea posible
3357860	3360340	¿Por qué es posible?
3361160	3361400	¿Ok?
3361560	3362200	Pero el punto
3362200	3362760	El costo
3362760	3363820	De desambiguar
3363820	3364820	El lenguaje natural
3364820	3366140	Que es altamente ambiguo
3366140	3366480	¿Ok?
3367160	3367860	Tiene un costo
3367860	3368680	Sí
3368680	3370040	Pero
3370040	3372000	Hay un supuesto
3372000	3373600	Que está diciendo
3373600	3374080	Que es
3374080	3375620	Que nosotros
3375620	3376420	Somos capaces
3376420	3377220	De decodificar
3377220	3378140	Y no necesariamente
3378140	3378920	Eso es
3378920	3379920	Es así
3379920	3380200	O sea
3380200	3381020	Cuando dos personas
3381020	3382100	No se ponen de acuerdo
3382100	3382640	O
3382640	3383600	¿Ok?
3383880	3384400	A ver
3384400	3384880	Cuando
3384880	3385740	Cuando habló
3385740	3386400	De
3386400	3389840	Alguien habló
3389840	3390320	Usted habló
3390320	3390700	Del
3390700	3392620	Del lenguaje
3392620	3393640	Corporal
3393640	3394400	¿Sí?
3394840	3395280	¿Recordé
3395280	3395920	Lo que es
3395920	3397240	Todo lo que es
3397240	3398040	La teoría
3398040	3398920	O la técnica
3398920	3399420	De ontología
3399420	3400060	En el lenguaje
3400060	3400660	Que inclusive
3400660	3401760	Incorpora en la emoción
3401760	3402860	Entonces
3402860	3405160	Ya no es una variable
3405160	3405920	Lingüística
3405920	3406380	La que está
3406380	3407260	En juego
3407260	3408020	Sino que hay una
3408020	3409000	Hay una variable
3409000	3410420	Corporal
3410420	3411140	Y hay una
3411140	3412220	Una variable
3412220	3412880	Emocional
3412880	3413660	Sí
3413660	3415180	Que eso es lo que impide
3415180	3415760	En definitiva
3415760	3416520	Que dos personas
3416520	3416980	Una persona
3416980	3417600	Diga algo
3417600	3418780	Un emisor
3418780	3419320	Y un receptor
3419320	3420340	Entiende otra cosa
3420340	3421300	Correcto
3421300	3422400	Por lo que es muy típico
3422400	3423260	Cuando uno le envía
3423260	3424360	Un mail a otra persona
3424360	3425840	Puede que lo diga
3425840	3429680	De buena persona
3429680	3430360	Y la otra persona
3430360	3431040	Lo tome a mal
3431040	3432280	Es así
3432280	3434220	Esa ha sido increíble
3434220	3435740	La falta
3435740	3436440	De capacidad
3436440	3438280	De decodificar
3438280	3439120	Un mensaje
3439120	3440900	En el mundo
3440900	3441600	Usual
3441600	3442520	Si uno
3442520	3443200	Incorpora
3443200	3444060	La emocionalidad
3444060	3446300	Y la corporalidad
3446300	3447680	No estamos hablando
3447680	3448220	Solamente
3448220	3448820	De recursos
3448820	3449360	Necesarios
3449360	3450980	Para decodificar
3450980	3451640	Las ambigüedades
3451640	3452160	Del lenguaje
3452160	3452580	Sino que
3452580	3453600	Esos otros dos mundos
3453600	3454240	Que implicaría
3454240	3455780	No sé cuántos
3455780	3456820	Computadores cuánticos
3456820	3457880	Pero no creo que exista
3457880	3458700	Todavía la capacidad
3458700	3459160	De cómputo
3459160	3459680	Para hacerlo
3459680	3461460	En una máquina
3461460	3461980	Esa usted
3461980	3462500	Sí, claro
3462500	3464040	Pero y lo humano
3464040	3464680	Si la tiene
3464680	3466520	No sé
3466520	3467620	Si es perfecta
3467620	3468820	Ok
3468820	3470140	No sé si
3470140	3471580	Rafael Echegarria
3471580	3472500	Que inventó esta cosa
3472500	3473180	Sea capaz
3473180	3475300	De decodificar
3475300	3475980	Todos los mensajes
3475980	3476980	Que el Echegarria
3476980	3477940	Ok, lo que dice
3477940	3478540	Javier acá
3478540	3479160	Es importante
3479160	3481540	Porque me está diciendo
3481540	3482160	Que hay otras
3482160	3482640	Hay otros
3482640	3483300	A ver
3483300	3484540	El lenguaje natural
3484540	3487880	Es una cosa
3487880	3488360	Pero tenemos
3488360	3489480	Otros lenguajes
3489480	3490640	Está el lenguaje corporal
3490640	3494580	También está
3494580	3495860	Y ese lenguaje corporal
3495860	3497180	Comunica también
3497180	3498020	De alguna manera
3498020	3498540	Emociones
3498540	3499400	Que algunas personas
3499400	3499920	Son capaces
3499920	3500980	De eso se puede estudiar
3500980	3501420	Hay gente que
3501420	3502560	Es experta
3502560	3504100	En leer el lenguaje corporal
3504100	3504640	Eso en general
3504640	3505340	Es algo que nosotros
3505340	3506160	Intuitivamente quizás
3506160	3506960	Lo podemos percibir
3506960	3507520	Pero no lo
3507520	3509800	No lo podemos decodificar
3509800	3511800	Tan rigurosamente
3511800	3512240	Como la realidad
3512240	3513140	En que está entrenado
3513140	3513460	En eso
3513460	3515280	Pero esos son inputs
3515280	3516260	Que entran también
3516260	3517220	¿Entiendes Javier?
3517300	3518140	Entonces cuando tú me dices
3518140	3518540	Por ejemplo
3518540	3519600	Yo te envío un email
3519600	3521040	O yo te digo algo
3521040	3522680	Y el mensaje
3522680	3523380	Y el mensaje dice una cosa
3523380	3524280	Y tú lo estás interpretando
3524280	3524760	Pero dices
3524760	3525400	No, en realidad
3525400	3527340	Me está mintiendo
3527340	3528340	O me está
3528340	3529280	Me está engañando
3529280	3529640	En el fondo
3529640	3531140	Y eso viene por otra vía
3531140	3531620	¿Se entiende?
3531700	3532160	Viene por
3532160	3533540	Por algunas
3533540	3534320	Queues
3534320	3535000	No sé cómo se dice
3535000	3535660	En castellano
3535660	3536740	Que
3536740	3538440	La historia personal
3538440	3539100	En general
3539100	3540020	Emociones
3540020	3541080	Etcétera
3541080	3541380	Sí
3541380	3542600	Pero eso es también
3542600	3543540	Un lenguaje en sí mismo
3543540	3544260	Entonces ahí
3544260	3545220	Estamos en un discurso
3545220	3546100	Multimodal
3546100	3547400	Multimodal
3547400	3548500	Porque tienes lenguaje natural
3548500	3549540	Tienes lenguaje corporal
3549540	3550580	Tienes otras cosas más
3550580	3551440	Y todo eso entra
3551440	3553520	En un proceso
3553520	3554260	De interpretación
3554260	3554880	¿Se entiende o no?
3555580	3555800	Sí
3555800	3557140	Ahora
3557140	3558280	El punto clave acá
3558280	3559720	Es que
3559720	3561060	En rigor
3561060	3561760	Yo podría usar
3561760	3562480	El lenguaje natural
3562480	3563040	Pero el problema
3563040	3563800	Es que hoy en día
3563800	3565600	No tenemos
3565600	3566100	Los recursos
3566100	3567080	Computacionales
3567080	3567840	Suficientes
3567840	3569460	En un computador
3569460	3569960	Clásico
3569960	3570360	Digital
3570360	3572100	Para poder asumir
3572100	3572780	La complejidad
3572780	3574020	De la desambiguación
3574020	3575420	De ese proceso
3575420	3577820	Ahí es ahí
3577820	3578560	Donde está el problema
3578560	3578980	¿Ok?
3579980	3580920	Y no
3580920	3582240	En que el lenguaje natural
3582240	3582880	Per se
3582880	3584980	No sea viable
3584980	3586160	¿Ok?
3587480	3588520	Entonces miren
3588520	3589020	Acá
3589020	3589680	Tenemos
3589680	3591060	Hacemos un barrido
3591060	3594640	Por distintas áreas
3594640	3597180	De inteligencia artificial
3597180	3601640	En función
3601640	3602520	En función de la complejidad
3602520	3603260	De la representación
3603260	3603900	De conocimientos
3603900	3604560	Asociada
3604560	3606360	¿Ok?
3606920	3607720	Speed recognition
3607720	3609780	Tiene bajos niveles
3609780	3611320	De complejidad
3611320	3612180	En términos de
3612180	3613440	Representación
