start	end	text
3174940	3175400	¿cierto?
3176040	3176600	aprendemos
3176600	3178320	nuestro quehacer
3178320	3179200	e interacción
3179200	3180240	con el ambiente
3180240	3181560	los monos
3181560	3184460	cuando llegan
3184460	3186260	los monos
3186260	3187180	inocentes
3187180	3187600	digamos
3187600	3188420	no conocedores
3188420	3190180	los monos chicos
3190180	3191000	llegan a un árbol
3191000	3192340	se comen los frutos
3192340	3193160	que hay en el árbol
3193160	3194560	los rojos
3194560	3195520	y los verdes
3196060	3196760	los monos viejos
3196760	3197620	se comen los rojos
3197620	3198380	que están maduros
3198380	3199960	los monos que no saben
3199960	3201000	se comen los verdes
3201000	3203300	están un poco más amargos
3203300	3205080	aprenden
3205080	3206180	en esa interacción
3206180	3206860	que los rojos
3206860	3207520	son más ricos
3207520	3212880	es como algunos
3212880	3214000	aprenden con los enchufes
3214000	3214980	que le da la corriente
3214980	3217780	a la tercera
3217780	3218380	ya no le da
3218380	3223220	el aprendizaje
3223220	3224600	es activo
3224600	3226360	el aprendizaje
3226360	3227980	se da por interacción
3227980	3233160	habitualmente
3233160	3234380	con el ambiente
3234380	3237440	y estas interacciones
3237440	3238520	ocurren
3238520	3239000	una
3239000	3239740	tras otra
3239740	3240940	y mi interacción
3240940	3241480	siguiente
3241480	3242080	depende
3242080	3243120	de lo que me pasó
3243120	3243500	antes
3243500	3246000	y yo meto los dedos
3246000	3246320	en el hecho
3246320	3246680	y no
3246680	3248840	yo sé que da la corriente
3248840	3252060	entonces uno va aprendiendo
3252060	3254060	muchas veces
3254060	3255400	sin que le enseñen
3255400	3258120	nosotros somos
3258120	3258860	criaturas
3258860	3259680	más dependientes
3259680	3260960	pero
3260960	3263440	¿han visto nacer
3263440	3263960	culebras?
3266040	3267160	hacen de un huevo
3267160	3270160	y cuando ese huevo
3270160	3270840	eclosiona
3270840	3271920	culebras
3271920	3274100	¿ustedes creen
3274100	3274760	que la mamá
3274760	3275400	la empiece a llevar?
3275560	3275720	no
3275720	3276640	voy a salir para allá
3276640	3277340	que le voy a atropellar
3277340	3277720	un auto
3277720	3278780	cada culebra
3278780	3279780	arreglará como
3279780	3283720	aprenden
3283720	3284960	por interacción
3284960	3285900	con el ambiente
3285900	3286700	mucho más rápido
3286700	3287220	que nosotros
3287220	3287600	claro
3287600	3295280	cuando aprendemos
3295280	3298220	el sentido
3298220	3298940	de aprender
3298940	3302080	es para hacer algo
3302080	3303300	la cosa básica
3303300	3304400	es la supervivencia
3304400	3307640	nosotros aprendemos
3307640	3308160	principalmente
3308160	3309380	para sobrevivir
3309380	3310440	y una vez que sobrevivimos
3310440	3311460	podemos aprender
3311460	3311800	para
3311800	3313160	otro tipo de
3313160	3314860	objetivos
3314860	3325080	y podemos aprender
3325080	3325800	sin ejemplo
3325800	3327160	o sea
3327160	3329380	supongamos que queremos
3329380	3333100	transformarnos
3333100	3333700	en los magos
3333700	3334380	de las finanzas
3334380	3335060	con el manejo
3335060	3336200	accionario
3336200	3338260	nadie nos va a decir
3338260	3339380	un conjunto de pasos
3339380	3340080	que hay que seguir
3340080	3341200	esto se aprende
3341200	3341840	un poco
3341840	3342680	en la interacción
3342680	3344560	nos va a ir bien
3344560	3345320	nos va a ir mal
3345320	3346040	instinto
3346040	3346800	suerte
3346800	3348180	llámenlo como quieran
3348180	3349320	pero hay una cantidad
3349320	3351160	grande de elementos
3351160	3352480	que no podemos manejar
3352480	3356380	y aprendemos
3356380	3357060	para obtener
3357060	3358040	una recompensa
3358040	3359320	¿cuál es la recompensa?
3360680	3361720	dejar de tener hambre
3361720	3362220	para el mono
3362220	3363140	comerse los frutos
3363140	3365040	más sabrosos
3365040	3366880	y para el
3366880	3367820	aspirante
3367820	3368300	a
3368300	3370320	manejador de acciones
3370320	3371840	tener
3371840	3372520	por ejemplo
3372520	3373220	a sus clientes
3373220	3373920	más satisfechos
3373920	3374760	con las utilidades
3374760	3375480	de la venta
3375480	3376760	el manejo
3376760	3377460	de compra y venta
3377460	3377980	de acciones
3377980	3380260	esas son las recompensas
3380260	3380920	es decir
3380920	3382940	el aprendizaje
3382940	3383800	tiene un objetivo
3383800	3384380	y el objetivo
3384380	3385200	es la recompensa
3385200	3385940	y la recompensa
3385940	3386700	es un bienestar
3386700	3393000	tenemos un agente
3393000	3395300	tenemos
3395300	3396660	una observación
3396660	3397920	miramos el mundo
3397920	3399140	la gente mira
3399140	3399680	lo que pasa
3399680	3400740	y en base a eso
3400740	3402400	toma una acción
3402400	3410440	cuando uno observa
3410440	3410720	el mundo
3410720	3411780	y vienen las llamas
3411780	3415840	vienen las llamas
3415840	3419180	es casi instintivo
3419180	3420160	en todos los animales
3420160	3421080	escapar del fuego
3421080	3422980	la acción es
3422980	3424340	escapar
3424340	3428040	posiblemente
3428040	3428920	no nos enseñaron
3428920	3429660	a hacer eso
3429660	3431140	es un poco
3431140	3433400	intuitivo
3433400	3435700	estamos mejor preparados
3435700	3436020	que otros
3436020	3436840	bueno
3436840	3437900	el terremoto
3437900	3438560	del 2010
3438560	3441800	no sé si lo suena
3441800	3442280	a Dichato
3442280	3443140	una localidad
3443140	3444880	cerca de Concepción
3444880	3450560	es una
3450560	3452420	una población
3452420	3453460	de pescadores
3453460	3454180	y de verano
3454180	3456940	y cuando vino
3456940	3457440	el tsunami
3457440	3460660	de haber entrado
3460660	3461000	unas
3461000	3463740	cuatro o cinco cuadras
3463740	3465560	casi diciendo
3465560	3466260	desaparecer
3466260	3466620	Dichato
3466620	3468280	yo pasé por ahí
3468280	3470360	como una semana después
3470360	3474240	y era una cosa
3474240	3475540	espantosa
3475540	3476120	había una
3476120	3477300	una manzana
3477300	3477740	entera
3477740	3478540	de esta de casa
3478540	3479240	que antiguamente
3479240	3479480	había
3479480	3480640	que estaban todos
3480640	3481500	los bulldozers
3481500	3482500	ya habían amontonado
3482500	3483620	los escombros
3483620	3484820	estaban apilados
3484820	3485300	en la mitad
3485300	3486840	de la manzana
3486840	3488540	no murió nadie
3488540	3491820	por esa salida
3491820	3494840	la gente
3494840	3496120	era
3496120	3498480	fin de verano
3498480	3500020	en el último día
3500020	3501080	el último sábado
3501080	3501680	de verano
3501680	3502380	o sea
3502380	3503180	el carrete
3503180	3508000	incluso los curados
3508000	3508500	escaparon
3508500	3512120	ni un ochoro
3512120	3512340	no
3512340	3512920	a mí en el agua
3512920	3513680	no me hace nada
3513680	3515140	yo nado mejor
3515140	3515660	con tsunami
3515660	3516260	no, nada
3516260	3517820	todos escaparon
3517820	3518960	casi
3518960	3520280	instintivo
3520280	3522300	pero es un aprendizaje
3522300	3523640	ese aprendizaje
3523640	3523660	es un aprendizaje
3523660	3524200	intentivo
3524200	3524800	no sé de dónde
3524800	3525280	lo traemos
3525280	3525920	pero escapamos
3525920	3526600	del peligro
3526600	3533180	entonces
3533180	3533840	¿cuál es nuestro
3533840	3534240	objetivo
3534240	3535180	en este pasar
3535180	3536380	y cuál es el objetivo
3536380	3537240	de los sistemas
3537240	3538460	que estamos construyendo?
3538920	3539280	mejorar
3539280	3540360	la recompensa
3540360	3540920	es decir
3540920	3542240	obtener mejores resultados
3542240	3543060	estos resultados
3543060	3544020	pueden ser económicos
3544020	3544680	o de otro tipo
3544680	3550980	la hipótesis
3550980	3552060	de la recompensa
3552060	3553680	nosotros
3553680	3554560	aprendemos
3554560	3555340	para algo
3555340	3556900	ahora yo digo
3556900	3557260	nosotros
3557260	3557980	los sistemas
3557980	3559220	aprenden para algo
3559220	3560340	nosotros les enseñamos
3560340	3560920	a los sistemas
3560920	3561640	para un objetivo
3561640	3561940	¿cuál?
3562200	3563380	obtener recompensas
3563380	3567820	cualquier resultado
3567820	3570620	de una acción
3570620	3573420	lo que busca
3573420	3574220	es maximizar
3574220	3575020	las recompensas
3575020	3575360	que hemos
3575360	3579520	eso es
3579520	3580380	el retorno
3580380	3583320	ejemplo
3583320	3583720	de acción
3583720	3584560	y recompensa
3584560	3586060	volar un aeroplano
3586060	3587760	esa es la acción
3587760	3590460	la recompensa
3590460	3593200	¿cuánto tiempo
3593200	3593820	me demoré?
3593900	3594620	¿llegué a tiempo
3594620	3595840	recorrer la distancia
3595840	3596680	que necesitaba?
3600020	3601520	manejo de inversiones
3601520	3604560	mi objetivo
3604560	3605140	es ganar
3605140	3605900	dinero
3605900	3607020	y
3607020	3608640	no tirarme a ojos
3608640	3609360	cerrados
3609360	3610020	a la piscina
3610020	3612100	usar elementos
3612100	3613060	que me permitan
3613060	3614420	indicaciones
3614420	3615300	indicadores
3615300	3615600	de
3615600	3617420	maximización
3617420	3618120	de ganancias
3618120	3620200	la caminata
3620200	3620860	de un robot
3620860	3624980	¿a qué distancia
3624980	3625640	llega?
3626280	3627240	¿a qué velocidad
3627240	3628220	se mueve el robot?
3629780	3631020	los primeros robots
3631020	3632680	japoneses
3632680	3634560	estoy hablando
3634560	3635080	de la década
3635080	3635640	del 80
3635640	3636900	era un robot
3636900	3637520	que ustedes
3637520	3638580	le tiraban
3638580	3639080	una pelota
3639080	3639840	de béisbol
3639840	3640780	o de tenis
3640780	3641300	una pelota
3641300	3641880	de deporte
3641880	3643040	y el robot
3643040	3643840	estaba parado
3643840	3644620	a 4 metros
3644620	3645780	y uno
3645780	3646420	la pelota
3646420	3647040	se la tiraba
3647040	3647840	con un bote
3648120	3650100	y el robot
3650100	3650860	movía
3650860	3652000	su bracito
3652000	3652640	robótico
3652640	3653560	y la agarra
3653560	3654100	a veces
3654100	3655480	a veces no
3655480	3657100	hoy día
3657100	3658860	todo la agarra
3658860	3660900	mejoraron
3660900	3662120	su rendimiento
3662120	3666140	y si el robot
3666140	3666840	en vez de agarrar
3666840	3667280	pelotas
3667280	3667780	lo ponemos
3667780	3668200	a parar
3668200	3669660	la invasión
3669660	3670360	de los zombies
3670360	3671080	los murciélagos
3671080	3671580	lo que sea
3671580	3672480	o balas
3672480	3677840	juegos de video
3677840	3680660	ganar
3680660	3681100	claro
3681100	3681460	ganar
3681460	3682140	que es ganar
3682140	3682820	maximizar
3682820	3683600	el puntaje
3683600	3688660	aquí hay algo
3688660	3689420	bien interesante
3689420	3690260	que les voy a decir
3690260	3690860	a continuación
3690860	3691600	que tiene que ver
3691600	3691900	con
3691900	3692800	cómo
3692800	3693900	aprendemos
3693900	3694380	nosotros
3694380	3694720	a hacer
3694720	3695340	estas cosas
3695340	3699060	todos estos
3699060	3700180	mecanismos
3700180	3701000	que acabo de mencionar
3701000	3701760	son aprendizaje
3701760	3702540	con refuerzo
3702540	3703700	¿cuándo se refuerza?
3703820	3704320	cuando tengo
3704320	3705040	una recompensa
3705040	3705660	positiva
3705660	3708580	cuando la fruta
3708580	3709160	que elegí
3709160	3709960	es sabrosa
3709960	3710820	y no es venenosa
3710820	3715860	vamos aprendiendo
3715860	3718400	en Nueva Zelanda
3718400	3719460	hay 27 tipos
3719460	3720000	distintos
3720000	3721320	de lechugas
3721320	3724100	algunas de ellas
3724100	3725040	son venenosas
3725040	3727220	los nativos
3727220	3728060	saben cuáles son
3728060	3729480	así que
3729480	3730520	si van a Nueva Zelanda
3730520	3731400	no agarran
3731400	3732260	la primera lechuga
3732260	3732700	y se hagan
3732700	3733160	ensalada
3733160	3733400	porque
3733400	3734560	pregunten primero
3735660	3736920	ellos aprendieron
3736920	3737760	la recompensa
3737760	3738300	es que pueden
3738300	3738960	seleccionar
3738960	3740000	en este proceso
3740000	3740620	de aprendizaje
3740620	3741160	la lechuga
3741160	3742100	que les permite
3742100	3742940	seguir vivos
3742940	3745540	¿por qué?
3745640	3746360	¿por qué queremos
3746360	3746740	aprender?
3747160	3748200	cuando digo queremos
3748200	3749620	ya estoy como máquina
3749620	3750960	¿por qué las máquinas
3750960	3752260	querrían aprender?
3752400	3753060	¿por qué queremos
3753060	3753700	que las máquinas
3753700	3754240	aprendan?
3754520	3755340	para que encuentren
3755340	3755920	soluciones
3755920	3758340	por ejemplo
3758340	3759060	un programa
3759060	3759520	que juegue
3759520	3760200	en JDRS
3760200	3761260	y un robot
3761260	3762020	que trabaje
3762020	3762760	en una
3762760	3764200	empresa de manufactura
3764200	3765460	automóvil
3765460	3766800	perfecto
3766800	3767260	aprende
3767260	3768060	ah pero ya
3768060	3769280	esa es su función
3769280	3770540	pero y si queremos
3770540	3771200	que aprenda
3771200	3773620	para que este programa
3773620	3774300	además
3774300	3775460	de jugar a JDRS
3775460	3776420	se adapte al usuario
3776420	3778880	hay programas
3778880	3779180	de JDRS
3779180	3779780	que hacen eso
3779780	3781140	y los robots
3781140	3782040	para navegar
3782040	3783420	en terrenos desconocidos
3783420	3787440	en el año
3787440	3789000	1976
3789000	3790520	por ahí
3790520	3791200	por julio
3791200	3791680	junio
3791680	3792300	julio
3792300	3793540	llegó
3793540	3796240	el primer
3796240	3797380	artilugio terrícola
3797380	3798020	a Marte
3798020	3800600	Viking 1
3800600	3801600	el Viking 1
3801600	3804420	fue todo
3804420	3806140	un acontecimiento
3806140	3813820	en aquella época
3813820	3814600	yo trabajaba
3814600	3815820	en la estación
3815820	3816340	de rastreo
3816340	3816940	de satélite
3816940	3817960	de la NASA
3817960	3819720	y la llegada
3819720	3822600	de esta máquina
3822600	3823420	de este satélite
3823420	3824060	que se posó
3824060	3824440	en Marte
3824440	3825140	no se hizo
3825140	3826100	ver cuando llegó
3826100	3827620	sino que se posó
3827620	3828300	en Marte
3828300	3829640	se suspendieron
3829640	3830620	las comunicaciones
3830620	3831800	de todas las estaciones
3831800	3833380	asociadas a la NASA
3833380	3834000	en el mundo
3834000	3834940	para que todos
3834940	3835760	pudiéramos seguir
3835760	3837320	en vivo
3837320	3838180	la llegada
3838180	3842540	la NASA realiza
3842540	3843440	montones de actividades
3843440	3844220	como rastreo
3844220	3844720	de satélites
3844720	3845340	diarios
3845340	3846380	y cosas de ese tipo
3846380	3846660	pero
3846660	3848260	este era un fenómeno
3848260	3849500	único
3849500	3851560	y esa máquina
3851560	3851960	llegó
3851960	3853500	y se posó
3853500	3856860	estuvimos como
3856860	3857360	tres días
3857360	3857880	hablando
3857880	3858980	de los impactos
3858980	3859920	chacha
3859920	3862960	hoy día
3862960	3865360	seguramente
3865360	3866000	habrás escuchado
3866000	3866640	las máquinas
3866640	3867880	los robots
3867880	3868520	exploradores
3868520	3869040	llegan
3869040	3869800	a Marte
3869800	3872040	y se desplazan
3872040	3874540	bueno
3874540	3875120	pasados
3875120	3876200	algunos años
3876200	3879380	y se encuentran
3879380	3880200	con obstáculos
3880200	3883160	que no
3883160	3885240	no se les puede enseñar
3885240	3887040	reglas generales
3887040	3888040	si pillo una piedra
3888040	3888960	trate de dar la vuelta
3888960	3889460	por el lado
3889460	3891200	no trate de subirse
3891200	3895280	ahora
3895280	3896880	si hay un precipicio
3896880	3897240	al lado
3897240	3898180	mejor váyase
3898180	3898560	por otra
3898560	3899060	no sé
3899060	3900020	cosas como esa
3900020	3901260	ahora
3901260	3903320	a esta máquina
3903320	3903940	que simplemente
3903940	3904800	tomaba datos
3904800	3906160	se le enseñó
3906160	3907660	a adaptarse
3907660	3908280	al ambiente
3908280	3909400	esa es adaptación
3909400	3911860	para mejorar
3911860	3912440	la captura
3912440	3912860	de datos
3912860	3913440	por ejemplo
3913440	3915640	y eso es lo que permite
3915640	3916560	el aprendizaje
3916560	3917320	permite pasar
3917320	3917880	de un robot
3917880	3918860	que está simplemente
3918860	3919940	en una fábrica
3919940	3920900	en una manufactura
3920900	3921840	poniendo un perno
3921840	3922260	en la rueda
3922260	3922960	de un automóvil
3922960	3923900	a un robot
3923900	3924440	que es capaz
3924440	3924940	de eludir
3924940	3925580	un obstáculo
3925580	3931380	es interesante
3931380	3932800	como ha evolucionado
3932800	3934140	esto del aprendizaje
3934140	3934880	de las máquinas
3934880	3936400	que son cosas sencillas
3936400	3937760	tampoco es para morirse
3937760	3943240	podemos hacer algoritmos
3943240	3945920	y podemos hacer algoritmos
3945920	3947920	adaptativos
3947920	3950740	algoritmos que cambien
3950740	3951760	de acuerdo a la situación
3951760	3952640	que enfrentan
3952640	3953880	bueno
3953880	3954620	ese es la parte
3954620	3955820	ese es el corazón
3955820	3956360	de este
3956360	3957260	de este módulo
3957260	3958020	que tenemos
3958020	3959000	que tienen ustedes
3959000	3959520	conmigo
3959520	3961400	cuáles son los mecanismos
3961400	3962440	astutos
3962440	3964140	que se usan hoy
3964140	3965120	algunos de ellos
3965120	3970700	la gracia
3970700	3972260	es que estos robots
3972260	3972620	de ahora
3972620	3973780	los explorers
3973780	3975620	ya no son los
3975620	3976400	observadores
3976400	3978540	son exploradores
3978540	3980020	que aprenden
3980020	3982260	capturan información
3982260	3985060	así tal como nosotros
3985060	3985900	aprendemos que
3985900	3987160	el calor extrepo
3987160	3988360	es algo que no nos gusta
3988360	3989420	es típico el fuego
3989420	3990620	y nos alejamos
3990620	3992580	y tenemos
3992580	3993580	distintas velocidades
3993580	3994140	de reacción
3994140	3996660	porque la velocidad
3996660	3997020	de reacción
3997020	3997780	también debe estar
3997780	3998160	asociada
3998160	3999320	el tiempo de respuesta
3999320	4000240	en los sistemas
4000240	4000760	es importante
4000760	4001340	por eso hoy día
4001340	4001980	se puede hacer
4001980	4004500	como les decía
4004500	4005420	ese robot torpe
4005420	4006080	que se le pasaba
4006080	4006900	la pelota a veces
4006900	4007780	o nosotros mismos
4007780	4008340	si fuéramos
4008340	4010120	extraordinariamente torpe
4010120	4010920	y si uno se afirma
4010920	4011160	dice
4011160	4012220	¡ay!
4012240	4013120	que está caliente
4013120	4013800	que está guay
4013800	4017240	no, bueno
4017240	4017400	dice
4017400	4017560	¡oh!
4017780	4018080	¡cálleme!
4021460	4022440	y esas cosas
4022440	4023560	se las podemos meter
4023560	4024160	a las máquinas
4024160	4024580	hoy día
4024580	4025840	si esto es extraordinario
4025840	4036320	¿qué es lo que hacemos
4036320	4036940	hoy día
4036940	4037680	con estas cosas
4037680	4038680	aprendizaje
4038680	4039960	a resolver problemas
4039960	4043820	utilizamos
4043820	4044900	aspectos científicos
4044900	4045500	utilizamos
4045500	4046580	modelos matemáticos
4046580	4047240	físicos
4047240	4047640	claro
4047640	4049840	para tomar decisiones
4049840	4050600	en función de
4050600	4051420	lo que podemos
4051420	4052480	capturar del ambiente
4052480	4053540	y ese marco
4053540	4055240	ese es un dominio
4055240	4057640	porque esto
4057640	4058540	es bien importante
4058540	4059160	nosotros
4059160	4060420	no diseñamos
4060420	4060920	sistemas
4060920	4061600	para que sean
4061600	4062260	exitosos
4062260	4063220	en todo
4063220	4064560	cada vez son
4064560	4065520	más especializados
4065520	4066400	y ese es nuestro
4066400	4066880	marco
4066880	4067740	ese es el mundo
4067740	4069140	en el que vale esto
4069140	4071120	fuera de eso
4071120	4073180	no sabemos
4073180	4073740	reaccionar
4073740	4074400	no lo hacemos
4074400	4078680	entonces tenemos
4078680	4079000	que ver
4079000	4079340	¿qué pasa
4079340	4080160	con los tiempos?
4081020	4081800	me refiero
4081800	4082540	a tiempos
4082540	4083100	de respuesta
4083100	4084080	¿cuánto podemos
4084080	4085120	observar hacia adelante?
4085240	4086040	¿cuánto podemos
4086040	4086680	planificar?
4088500	4089160	¿qué es lo que pasa
4089160	4090580	si tomamos
4090580	4091260	un determinado
4091260	4092300	conjunto de acciones?
4093980	4094600	¿qué pasa
4094600	4095280	si nos tiramos
4095280	4095760	de un avión
4095760	4096420	y se nos olvidó
4096420	4097480	ponernos el paracaídas?
4097600	4097780	bueno
4097780	4098680	eso es una sola vez
4098680	4098900	pero
4098900	4101360	uno puede planificar
4101360	4102080	estas cosas
4102080	4108200	analizamos
4108200	4109300	y juntamos
4109300	4109980	experiencias
4109980	4110640	nosotros somos
4110640	4111380	coleccionistas
4111380	4112320	de experiencias
4112320	4113460	proyectamos
4113460	4118460	proyectamos
4118460	4118920	a futuro
4118920	4120100	y manejamos
4120100	4121120	la incertidumbre
4121120	4122160	no estamos seguros
4122160	4122960	pero creemos
4122960	4123320	que
4123320	4127000	¿se acuerdan
4127000	4127900	del ejemplo
4127900	4128540	que les conté
4128540	4129320	en la primera clase
4129320	4130220	de los futbolistas
4130220	4131640	que tenían que entrar
4131640	4132620	todos con el pie derecho?
4134240	4135040	no es parte
4135040	4135540	de la experiencia
4135540	4135980	no es parte
4135980	4136740	del aprendizaje
4136740	4137760	eso es ridículo
4137760	4139140	entonces tenemos
4139140	4139740	que separar
4139740	4140320	lo ridículo
4140320	4141220	de lo concreto
4141220	4145340	¿les suena el Atari?
4150040	4150900	ahí tenemos
4150900	4151500	al jugador
4151500	4151940	de Atari
4151940	4154460	interactuando
4154460	4155160	con el mundo
4155160	4157460	ese mundo
4157460	4157720	ese
4157720	4159200	ese mundo
4159200	4160220	es el ambiente
4160220	4161060	el mundo
4161060	4161560	del Atari
4161560	4162280	y ese
4162280	4164000	joven
4164000	4164680	señorita
4164680	4165180	que está ahí
4165180	4165880	es
4165880	4166900	el agente
4166900	4170500	que mira
4170500	4171360	el mundo
4171360	4172000	y dice
4172000	4174620	si yo hago tal cosa
4174620	4175980	obtengo tal recompensa
4175980	4178900	no me come
4178900	4179580	el mono malo
4179580	4181380	o si yo le disparo
4181380	4181860	a la nave
4181860	4182580	la mato
4182580	4183080	antes que
4183080	4184500	típico juego
4184500	4184980	de ataque
4184980	4189900	que hace el ambiente
4189900	4191840	recibe
4191840	4194040	la acción
4194040	4195900	modifica el ambiente
4195900	4197680	y le cuenta
4197680	4198700	al usuario
4198700	4199720	qué pasó
4199720	4200400	con su acción
4200400	4207340	la recompensa
4207340	4207640	es una
4207640	4208480	realimentación
4208480	4210280	es lo que el ambiente
4210280	4210920	le dice
4210920	4211580	al jugador
4211580	4213060	piénsenlo como el Atari
4213060	4214040	piénsenlo como un juego
4214040	4216480	nos dice
4216480	4217380	que también
4217380	4218280	lo estamos haciendo
4218280	4221000	avanzamos
4221000	4221680	avanzamos
4221680	4222720	quemando etapas
4222720	4223980	avanzamos por el laberinto
4223980	4224560	del Pac-Man
4224560	4225360	sin que nos pillen
4225360	4226280	los malos
4226280	4228280	y sabemos
4228280	4228800	dónde están
4228800	4229620	las vitaminas
4229620	4232240	vamos aprendiendo
4232240	4233360	vamos interactuando
4233360	4234240	con ese ambiente
4234240	4236520	qué es lo que
4236520	4237500	busca la gente
4237500	4238640	maximizar la ganancia
4238640	4239220	en todos los pasos
4239220	4239920	mientras más puntos
4239920	4240280	mejor
4240280	4240600	mejor
4240600	4240940	mejor
4240940	4242240	y en cada etapa
4242240	4243300	cada paso que da
4243300	4243940	es
4243940	4245920	una acción
4245920	4247240	que tiene una recompensa
4247240	4248380	no todas las recompensas
4248380	4249120	son positivas
4249120	4249700	aquí están
4249700	4250400	una suma
4250400	4251060	pero es
4251060	4252700	la adición
4252700	4254440	con posible sustracción
4254440	4255400	de recompensas
4255400	4256580	y eso
4256580	4257480	ese conjunto
4257480	4258180	es lo que se llama
4258180	4258820	retorno
4258820	4260620	estaban esos juegos
4260620	4261280	infinitos
4261280	4262080	cierto que uno
4262080	4263060	no terminaba
4263060	4263560	jamás
4263560	4267220	o yo no sabía
4267220	4267680	que tenían
4267680	4269220	tenían o no fin
4269220	4270580	pero la gracia
4270580	4271360	era hacer más puntos
4271360	4271900	que el que estaba
4271900	4272900	jugando al lado mío
4273940	4277240	esto es importante
4277240	4279320	el aprendizaje
4279320	4280280	con reforzamiento
4280280	4281180	y se da
4281180	4282160	en la red neuronal
4282160	4283320	se basa
4283320	4283920	en la hipótesis
4283920	4284960	de la recompensa
4284960	4286380	y en la recompensa
4286380	4286940	lo que hace
4286940	4287780	la red neuronal
4287780	4288480	es
4288480	4289860	fortalecer
4289860	4290680	o privilegiar
4290680	4291720	aquellas conexiones
4291720	4292820	que nos permiten
4292820	4294020	un mejor comportamiento
4294020	4295700	eso se le llama
4295700	4296940	la ecuación
4296940	4297520	de los pesos
4297520	4298480	de la red neuronal
4298480	4300000	que permite
4300000	4300860	que la próxima vez
4300860	4301760	yo elija ese camino
4301760	4302860	y eso se va a parecer
4302860	4303520	a otras cosas
4303520	4304100	que vamos a
4304100	4305320	no me voy a meter
4305320	4306220	en redes neuronales
4306220	4306860	porque el profe
4306860	4307640	de redes neuronales
4307640	4308320	se puede enojar
4308320	4311400	tenemos un valor
4311400	4313400	hay una recompensa
4313400	4313820	como la
4313820	4314800	esto no es
4314800	4316240	tan importante
4316240	4317040	porque
4317040	4318940	la verdad
4318940	4319340	que lo que
4319340	4320300	me interesa
4320300	4322100	es que asocian
4322100	4323300	lo que es
4323300	4324100	aprendizaje
4324100	4325460	con acciones
4325460	4326380	y recompensas
4326380	4327500	es todo el ciclo
4327500	4329460	que matemáticamente
4329460	4329980	eso sea
4329980	4330920	la esperanza
4330920	4331560	de que yo tenga
4331560	4332760	unas ganancias mayores
4332760	4333460	en la etapa T
4333460	4334740	esto es una cosa
4334740	4336280	un constructo matemático
4336280	4337840	pero nos interesa
4337840	4339640	que nuestra recompensa
4339640	4340540	acumulada
4340540	4341140	a lo largo
4341140	4342840	de mis distintas acciones
4342840	4343740	que pueden ser
4343740	4344680	las etapas del juego
4344680	4346120	sea máxima
4346120	4348560	naturalmente
4348560	4349080	que depende
4349080	4350360	de las acciones
4350360	4350840	que tome
4350840	4351580	una gente
4351580	4353420	nosotros vamos
4353420	4354540	aprendiendo
4356380	4358660	en todos los juegos
4358660	4359800	la meta es
4359800	4362360	maximizar el valor
4362360	4362840	claro
4362840	4363520	alguien me puede decir
4363520	4364760	no hay que matar al malo
4364760	4366060	si claro
4366060	4367600	pero eso es maximizar el valor
4367600	4369480	es una metáfora
4369480	4370560	de nuestra maximización
4370560	4378360	esto es
4378360	4379480	probablemente
4379480	4380500	lo más relevante
4380500	4381480	que se da en los juegos
4381480	4383380	probablemente
4383380	4384480	ustedes lo sufrieron
4384480	4385740	pero sobre todo
4385740	4386580	la generación
4386580	4388540	más jóvenes
4388540	4389340	que seguramente
4389340	4390360	pueden ser sus hijos
4390360	4390920	que juegan
4390920	4391880	PS4
4391880	4392700	o PS5
4392700	4392960	ya
4392960	4394260	que
4394260	4397240	se manejan
4397240	4398120	con una lógica
4398120	4399140	bastante distinta
4399140	4399700	a la nuestra
4399700	4405500	esos juegos
4405500	4406080	son parte
4406080	4406840	de su mundo
4406840	4409340	en esta conversación
4409340	4410040	que les decía yo
4410040	4410540	que teníamos
4410540	4411760	en este proyecto
4411760	4413140	iberoamericano
4413140	4414640	los psicólogos
4414640	4415400	lo que pasa
4415400	4416040	es que nosotros
4416040	4417020	nosotros los viejos
4417020	4418260	bueno yo más viejo
4418260	4419400	primero hablaban
4419400	4420080	de longevidad
4420080	4420900	y yo era el lobo
4420900	4423140	y después hablaban
4423140	4424340	del comportamiento
4424340	4425480	de los jóvenes
4425480	4427520	y decían
4427520	4428380	que nosotros
4428380	4429780	o sea ellos
4429780	4430780	los adultos
4430780	4432000	no los entendían
4432000	4432820	porque
4432820	4434820	ya pasaron
4434820	4435740	la generación Z
4435740	4436640	hasta la generación
4436640	4437140	alfa
4437140	4438860	y para ellos
4438860	4440780	su entorno
4440780	4442320	vía internet
4442320	4444460	ese es el mundo
4444460	4445100	para nosotros
4445100	4445380	no
4445380	4445960	para nosotros
4445960	4446540	eso es una
4446540	4447860	es una abstracción
4447860	4449020	para ellos
4449020	4450720	es parte de la vida
4450720	4451740	sus amigos
4451740	4453180	pueden ser amigos
4453180	4453860	virtuales
4453860	4455920	y pueden
4455920	4457200	ser confidentes
4457200	4457660	absolutos
4457660	4458440	y nunca se han visto
4458440	4460220	eso puede suceder
4460220	4460800	es un mundo
4460800	4461380	al que nosotros
4461380	4462520	no estamos acostumbrados
4462520	4464900	sus recompensas
4464900	4465640	son distintas
4465640	4466140	tenemos que
4466140	4467000	ayudarnos a ello
4467140	4471360	¿qué es lo que hace
